卡卡卡卡了没,f,"小狗走吧，队已经烂掉了<span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[伤心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-934f730572.png"" style=""width:1em; height:1em;"" /></span>"
晨哥踮脚181,m,很抱歉在刚刚结束的比赛中，我们以0比3的成绩惜败于EDG战队，提前结束了我们的春季赛旅程。这个春天，RNG前进的道路并不平坦，从困境中主动求变，虽然结局并不尽如人意，但这个季节没能说完的故事，我们会努力在夏日将它延续下去。 感谢粉丝们一直以来对RNG的陪伴以及赞助商的大力支持！
西红柿鸡蛋面不加番茄,f,小心点噢
今天反正是胖了,m,宝贝小心
十六夜OuO,m,"好好休息简宝<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
qwer无辜,m,Uzi把奥咪咪抬到了一个不该有的高度
笨比选手,m,队亡，勿回
梦K丶_,m,难顶啊，狗子，有时候觉得你这样也挺好的，最少没人觉得是你的问题，注意身体，
z倒刺z,m,"狗子，锅大，勿归，不比比什么假话了，你换队ba<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>反正劳资跟着你ryl，是sh，omg，qg逛了一圈了，不怕再去什么edg，lgd，tes的逛一逛，你不能退役啊！！！！！！你敢退役劳资给你寄刀片<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>你听到了没？？？？打下去啊啊啊啊啊啊啊"
长发飘飘的鲁尼,m,永远的神看这期的饭堂，大家都很想你
被强煎的狗不理,m,"小狗，千万别续约rng了，续约就是浪费时间，我只希望看到你拿到s赛冠军，或者直接退役，千万别回rng了<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
一只pp小喵咪,m,小简别回去了，我真的很难受今天看完RNG的比赛之后，去做你想做的事情吧，如果还想去上海就换个队伍吧，直到现在我才发现我喜欢的是S8RNG的完全体和你UZI而不是RNG
PGokayPG,m,"希望狗哥拿个世界冠军再退役<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
叮叮当当papa,m,不知道mata为什么那么钟爱千珏和布隆 没uzi你看rng的比赛真的很生气
41092021tut,m,永远的神，你别回来了，退役做直播吧，就这队友s10怕是没了，直播我们还继续支持你
青山河图,m,澡，合同到期后带着明去京东吧，算是补强了，明和绿毛两个辅助没得说的，上中野也比现在Rng的靠谱啊
LovingFUU,m,真的快退役吧，天天吊着粉丝胃口有什么意思，干干净净退役不好吗？
guobinnnn,m,原来我喜欢的一直都是UZI，期待的一直也都是UZI
XPhoniex,m,合同到期了好好考虑考虑吧，别那么轻易就续约了，这已经不是那个值得你付出的队伍了
躲在树上看树下的人来人往,m,我以为我喜欢的是RNG，原来只是单纯喜欢UZI
天神道丶弥彦,m,别被rng老板洗脑了，千万不要续约啊，他们只想着怎么利用你，现在的rng已经没有未来了
是知秋哦,m,"人在家中坐，<span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span>锅从天上来。"
Garden1aZzz,f,"害 枣子哥可太惨了 今天又被开团了<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>"
自豪的炫君,m,RNG是不是卡你合同了？
苏威ooO,m,别续约了，去FPX也行啊，终有一冠属于你！Doinb游走中路，强势打野天，抗压上路么么哒，保护型辅助刘少太适合你了，不过我这么说也对不起lwx，可我真想你拿个冠军
一杯食盐水,m,uzi，您真的就是世界第一ADC!!!
amnesic丶xx,m,别回rng了，要不换个队伍，要不等五五开回来一起直播吧！
基德和aoko,m,这几个人不配让你C。
RM33993,m,没你rng比赛真不想看
呆萌ko,m,澡，队危，趁夏季赛转会，说不定S冠，不转，难
小黑胡子DD,m,要是ssm和小狗都换个队伍就好了
小小黎籽,m,简宝好好休息吧别回去了，这样的rng配不上你
冲出榆中,m,万人血书求退役，带不动
五年十天,m,"锅大 勿归 <span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span>巴不得他们死"
攀搏尔,m,"冒昧的问句，直播跟脚受伤有啥关系？我初中翻墙脚摔麻了，我会给你说我同学背着我去的网吧！<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>慢慢养吧！想你的第三天，狗男人。<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>"
像风如你丷,f,我滴妈呀 下次注意点呀
小超今天哭了没,m,澡子哥打了八年没证明自己  做梦没想到半年不打证明了自己
超级可爱的小琪琪2019,m,合同结束就别续签了 换个好的队伍
DustyK,m,小狗我们换队吧，他们不值得
溏心蛋煎培根,f,乌兹 求你回来吃三路吧
m噜啦u,m,看看昨天rng比赛 我没猜错的话估计都能跑起来
ThestaRY丶,m,枣子哥快跑
蟑螂恶霸分霸,m,污渍人在家中坐。锅从天上来
胖尧ai怂怂,m,最近我脑子里一直有两个声音 “你快回来吧，家快没了” “退役吧，好好直播，注意身体”
不知名de阿卡丽,m,在线等一个IG.UZI的冠军皮肤
小凛唯和小日和w,m,uzi的职业生涯很励志也很坎坷，充满了遗憾，所以uzi的粉丝都会设想，如果当年选择的不是RNG而是其他队伍，会不会是另一番景色呢……
入于她心润,m,"狗哥我第一次看到RNG在下路打不过对面<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
蓝杂亲女马biss不死不是亲女马,f,"枣子哥对不起，原来你之前承受了这么多，是我错怪你了，赶紧退役千万别回来了，每天开开心心直播不好吗<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
-夜凡-,m,身体好了，转会吧，rng是扶不起的阿斗，别再出师未捷身先死，去曹营吧，最后才能获得胜利！（去ig吧，适合你凶狠的打法，rng太混了，都等着躺，没人想C以及能C）
别让我呆池子里,m,uzi这么强？把一个3流的队伍带动世界赛
爆辣onion,m,枣子哥，队伍现在很菜，没事，你一定要好好养伤，看看没你的RNG能打成什么样，你不用急，
春困秋乏夏打盹睡不醒的冬三0091,m,我一个IG粉丝在此宣布：uzi真的是世界第一ADC！
accctm,f,喜欢rng是因为有你在，你不在真没什么意思。
想象你在身边在完全失去之前,m,乌兹 换战队吧 这啥b战队不配拥有你
不要太晚睡zZ,m,枣，队危，锅大，勿归
梦幻阿94266,m,"小狗倒了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
天神道丶弥彦,m,要不就最后一年找个强队搏一把吧，不管成功与否，退役不能留有遗憾啊
犹记年川,f,澡，换队吧。你拿个冠军再退役不行吗？
疯一样的无敌娜,f,做你想做的，真爱粉都会支持你的。不要被别人玩梗影响了自己的选择，你在粉丝心里一直是最强的。现在不上场反而成了风口浪尖了，uzi真是自带话题的男人
aLLf1nE丶,m,求求你退役吧，别再给观众希望了，求求你了
复生实验,f,真想知道你是怎么把他们抬进世界赛的。。
小小黎籽,m,狗子真的，这支rng不配你来救他了，休息吧
寻梦fear,m,乌兹，还是别上了吧，要背大锅
脚踏风火轮的少年,m,我的uzi 照顾好自己噢 早点休息 晚安啦
seeme-王小帅,m,如果你不退役，我建议你换个队伍，如果你选择退役，那我希望你夏季赛也不要上场。
奥丽安娜丶,f,"好想你啊，没有你的rng真的粉不动了<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
L1J1ngZ,m,虽然不想让你打了，但小明还在这...
周五晚上来打牌,m,我30岁了，也是一个奶爸。我从你一出道差不多就喜欢上你了，求你不要退役，再打一个夏季赛吧，再打一个夏季赛吧，我不想要2020年赛场看不见你，我也不想遗憾看不见你。难道要再见了青春？再见，再也不见。
你太让我失望了3713,m,据路透社当地时间4月22日报道，当天，美国国务卿在记者会上再次无端指责中国“隐瞒疫情”，利用疫情“挑衅”，也不忘指责世卫组织……不过提到中国的防疫物资，他的态度倒是来了个大转弯，表示感谢与指望中国继续履行合同。 所以说，没有物资不行。
Itsukiiiiii,m,换个能进世界赛的队伍吧 兄弟们都还想看你再打一年世界赛
1500Km的故事,m,Ig和fpx不可能换ad，去哪里呢？阿水去了res，京东风格不合适，要不去edg吧！
别看了_看我,m,没必要回来了，就这样子吧，偶尔直直播就行了，RNG不配拥有UZI
寄还风,f,"卧槽宝贝注意安全啊<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>心疼"
上海赵丽颖,f,小简注意安全啊！！
与君初相识ych,f,"陪男友看了一场theshy拿薇恩打rng那场，男友ig粉，要是我乌兹在。。。哪有上单拿薇恩的份对不对<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
WongGaiWaa,m,冲去拳头那把平衡师宰了吧，现在tm每个位置都玩得特别扭。
亲爱偏執狂03239,m,为了ming我希望你可以打完今年。
电竞宙斯,m,乌鸡哥还好咱们跑得快，外面都乱套了
一笑奈何Wwj,m,"这个营销俱乐部不值得，转会吧乌兹，还想看你打比赛，去JDG吧 JDG不错<span class=""url-icon""><img alt=[睡] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shuijiao-6feb2f1452.png"" style=""width:1em; height:1em;"" /></span>"
小明同學awa,m,"谁也没想到，uzi在队数年都不能证明他的实力，如今不打比赛却告诉世人他有多强<span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
Hi___雅痞,m,想看你拿一次S冠军，可能没机会了。青春终将结束，又何必为难自己。加油，永远的狂小狗。污渍退役，好多中年人退游。一起挥手青春了。
凛冬柚子茶,m,"想起来当初letme mlxg也是一段时间消失在职业赛场 随后就等来退役  你别这样好吗 真的哭不动了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
十一没有故事,m,枣，快跑，rng不适合你了。
黑长直少女赛高,m,"乌兹，快点和RNG脱离，晦气，您真是一神带4眼<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>我错了，s8s9该冲的不是你<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
萌萌哒的撇撇26518,m,快跑吧 uzi 我真绝望了
其实我是会员的,m,别退役，我想买你的皮肤。换队。
离灬殇说,m,今天到底上不上？每天都点下微博希望你能有点消息！别放弃你和大家的梦想啊
CRtheonly,m,"乌鸡锅，姜宝想你了，他都用VN了<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
达达达Dana,m,RNG在那场18年的bo5后已经死了
还是Ayeee3,m,我就想问一句 璐璐ez那把 小狗打得有什么问题？ 本身就问题严重的rng 一个上单老混子了 小虎也是打得畏畏缩缩的，小龙包就别说了 根本不知道 优势该干嘛 一点优势的气势都没有 辅助规规矩矩 这队伍 你跟我说你们喷小狗？ 我喷你吗 小狗一个ad 点地板真的手都点烂 都带不动一群心里只想混的人
梦里什么都冇,m,污渍通过不上场证明了自己……是他们真的菜，带不动
旗个不多,m,赶快宣布退役吧！就等你退役我再也不看rng了
长发飘飘的鲁尼,m,这都能输，小狗，我们太想你了
LilY_ChriS_P,f,给句痛快话吧，上不上来，你不上就不粉rng了，心累
别再自欺欺人了,m,"知道吗狗子，我粉了你这么多年从来没有像今年这么想你，也从来没有像今年这样想念S8RNG，我以为我喜欢的是RNG，原来只是曾经的那几个人。<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
Zzzzzzz天宇,m,等你退役，从此不粉RNG，现在越来越菜了，都不想想原因的，瞎玩不认真对待
零度Mystery,m,我真的哭了，虽然不想你上，我也知道现在的rng很废不值得了，但是心里骗不了自己啊，我真的真的真的不想看到rng连季后赛都进不了，最后一把了能不能把你抬上去？算我自私好么
olg很膨胀,m,转会吧就现在这打野节奏赢不了
贫困山区的小朋友,m,乌滋换队伍吧，RNG拖累了你真的
爷在认真学习,m,好好休息宝贝
反向大的拉克丝zz,f,啊我的天 小心狗爪
AyanoOuO,f,"……注意安全啊<span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span>"
软泥喵,f,"<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>注意安全啊宝贝！"
陆云溪aurora,f,rng这个队伍管理层不是什么好东西，别续约了跑吧。
204那点儿事,m,"别退役，你不一样，你是传奇，永不言弃！退役了做直播就会变成普通人，没有梦想的普通人，和我们一样了，别退役！<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
嗯哼丶和,m,"说实话，uzi在这个队是真的难。不光得血c,而且之前很多关键指挥也得他做。之前msi让小虎闪现开赢kz,世界赛不是他ez凯瑞加指挥偷大龙怕是北美三号种子cg都赢不了。打职业这东西还是很看运气的吧，和这样的中上打职业感觉是倒了大霉。"
Holygift,m,枣子哥，还剩半年，换个队拼一下吧
太平苦难,m,乌兹 换个队吧 我们再打最后一年。
小孙同学没有猫_,m,"狗哥 换队吧  换个队我们再争取一年好不好  我真的看不下去了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
超级无敌的咸蛋黄超人,m,考虑考虑退役吧，现在的RNG真的不行了，
Enticeney,m,好想看你淋一场金色的雨，rng已经不太适合你了
龙狄雾粼,m,小狗，真心劝你想夺冠就换个有实力的队，不想的话就退役做自己想做的事，不要在这种队伍上浪费时间，你已经仁至义尽了！
北梦南辞,m,狗子。哪怕有一天你转会V5。我们也要把他抬上来。你去哪。我们就支持谁。
普朗克头号粉丝的粉丝0523,m,今年四个名额了，怎么说，马上合约就到期了，我们都尊重你的想法，知道你满身伤病，但是还是不想放过这次绝佳的好机会，唉，说多了都是泪，没有你真的不行啊。。
凛冬柚子茶,m,"哥 你别退好吗 哪怕让我看完一个夏季赛<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
漫人,m,想你了  没你在的一整个赛季  rng就算输了我也没一点伤感  ...
Cbk-,m,"别回来了，4.30合约到期，咱们就遁入虎牙，快乐恰直播，我知道你也不甘心，但是，真的不值得了，你的健康……更重要<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
_小树同学,m,枣 当主播挺快乐的 别打了 挺累的
犹初识般热衷于你,m,别回来了 枣 咱退役吧 不值得
没有肌肉的胖昊,m,你不在赛场上打出那种精彩操作更是能体现出你的厉害，能把这种带到世界赛我真是服
自豪的炫君,m,小狗赶紧退役，绝了我对RNG的念想
吃瓜贴贴,m,小狗    你还有最后的使命没有完成，那就是lpl历史上第一个全满贯选手 为此你还要努力啊。
杨怡然Christmas,m,你是不是模仿我！
uzi的甜心男友噢,m,这队伍没希望了，退了吧，回去没赢又是无尽的嘲讽，等不到金色的雨了
SRUI瑞瑞瑞,m,真的很想能买到uzi的vn冠军皮肤
JosephZZX,m,哪里有狗明，哪里就有我
黑岛蜻蜓,f,"狗子你想去哪里都可以 只是希望能再多看几场你的比赛 真的想看你去一个能拿冠军的队伍 什么队都可以，不一定非要是rng啊……乌兹真的就想看你拿个冠军了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
翰林院罗学士,m,最近我发现一种挂机方式，天赋点一块饼干，然后挂机，队友不能三分钟重新开始比赛，非常影响游戏体验，我人微言轻，只能到处在大家评论底下留言了。
大魔王以安,m,小虎、狼行不退役咱退吧，不受那气了
Aleeke_C,m,乌兹对不起，当年因为你说皇族都是我在C而黑过你，现在我信了，向你道歉
夏天ie,m,早 狗哥
我与我妻子的二三事,m,"枣子哥在赛场那么多年，始终有人说他没有实力，没想到歇了个春季赛，就证明了自己的实力<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>"
热心网友廖老师,m,我希望小狗再拼一年，但别在RNG，除非大换血补强。哪怕忍着骂声，去追求你最想要的S赛冠军吧，JDG是个很好的选择，唯一的短板（或者说平庸点）也就是loken，去的话s赛争冠有希望。
灬北辰灬,m,"等不到那场金色的雨了！！<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>真的好难受。"
故事细腻la,m,退役还是转会，选一个吧
混吃等死的包桑,m,菜的离谱，下路什么时候受过这气？
思想渔民,m,"污渍快跑<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>不要回去了 4个菜你吃不完的 <span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
陆云溪aurora,f,"别看rng比赛奥，gnr里已经有两个都被气吐了<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>"
其实我是会员的,m,换个队 拿个冠军。 退役，封神。RNG哪凉快哪待着。
ForDream1993,m,狗爷，没了你的RNG真的不是那个RNG了。
我要喝手磨coffee,m,"狗爷，要不咱退了吧，天天看你直播挺好的<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>"
沸雪春雷,m,别回了，去别的队伍冲一下冠军吧
道系玩家,m,狗砸，如果不退役，就离开rng吧，人家顶多是3带2，或者4带1，你这是1带4啊
圈圈圓圓圈圈0v0,m,枣，锅大，勿归，这只RNG不配有你
leobryant_,m,转会，这支队没救了
宁洛熙,m,枣子哥，锅大，勿归
卡卡卡卡了没,f,"枣，现在已经不是队危不危的时候，是直接队烂了，队亡了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
W我第一次看见你,m,枣危逃！
Y4nxxx,m,"tiangtiang说的装瘸的就是你<span class=""url-icon""><img alt=[疑问] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;"" /></span>"
你说我是不是你的胡老师,f,天呀 听着就疼…所以 东西没摔坏吧？
北风中的海燕,m,脚趾伤了一个，暗示五趾不行？？？
是Ming的Nora呀,f,"好好休息啊，辛辣刺激的食物少吃，有啥事喊婷婷<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>，一定一定要好好养伤<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
深蓝花落,m,"这下是真卡脚了<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
Miss-ery,f,用jio直播的吗
唯一一块自留地,m,你也要注意安全啊
吃雪糕蘸辣酱201808,m,去fpx偷奖杯，结果把脚给砸掉了
拎俩的猪五花,m,哎狗哥要坚强啊
丁纬儒OoO,m,没啥事儿吧？注意要好好休息啊
无花可折啊,m,力气问题，多锻炼吧，没老趴在电脑前了
